57631,0.36841,-0.7368,0.3638
56618,0.36841,-0.74141,0.36841
57631,0.3638,-0.7368,0.36841
1.2721e+006,0.36841,-0.7368,0.36841
56952,0.37301,-0.7368,0.36841
57975,0.36841,-0.7322,0.36841
56952,0.36841,-0.7368,0.37301
