81602,-0.1842,0.55261,-0.1888
82116,-0.1842,0.548,-0.1842
83992,-0.1888,0.55261,-0.1842
1.8165e+006,-0.1842,0.55261,-0.1842
80665,-0.17959,0.55261,-0.1842
82059,-0.1842,0.55721,-0.1842
81730,-0.1842,0.55261,-0.17959
