1.0182e+005,3.04e-006,0.73681,-0.004602
1.0367e+005,3.04e-006,0.7322,3.04e-006
1.0182e+005,-0.004602,0.73681,3.04e-006
2.2609e+006,3.04e-006,0.73681,3.04e-006
1.0182e+005,0.0046081,0.73681,3.04e-006
1.0002e+005,3.04e-006,0.74141,3.04e-006
1.0182e+005,3.04e-006,0.73681,0.0046081
