89747,-0.1842,0.55261,-0.1888
92137,-0.1842,0.548,-0.1842
89747,-0.1888,0.55261,-0.1842
1.9294e+006,-0.1842,0.55261,-0.1842
84046,-0.17959,0.55261,-0.1842
81936,-0.1842,0.55721,-0.1842
84046,-0.1842,0.55261,-0.17959
