80947,-0.5526,0.1842,-0.1888
80714,-0.5526,0.1796,-0.1842
91369,-0.55721,0.1842,-0.1842
1.8196e+006,-0.5526,0.1842,-0.1842
73916,-0.548,0.1842,-0.1842
83002,-0.5526,0.18881,-0.1842
82996,-0.5526,0.1842,-0.17959
