93187,3.04e-006,0.73681,-0.004602
95315,3.04e-006,0.7322,3.04e-006
92066,-0.004602,0.73681,3.04e-006
2.0715e+006,3.04e-006,0.73681,3.04e-006
96016,0.0046081,0.73681,3.04e-006
91900,3.04e-006,0.74141,3.04e-006
93367,3.04e-006,0.73681,0.0046081
