2.7038e+005,-0.3684,0.36841,-0.004602
2.7501e+005,-0.3684,0.3638,3.04e-006
2.6587e+005,-0.37301,0.36841,3.04e-006
6.0041e+006,-0.3684,0.36841,3.04e-006
2.7501e+005,-0.3638,0.36841,3.04e-006
2.6587e+005,-0.3684,0.37301,3.04e-006
2.7038e+005,-0.3684,0.36841,0.0046081
