50887,0.36841,-0.74141,0.36841
1.1169e+006,0.36841,-0.7368,0.36841
54536,0.37301,-0.7368,0.36841
50463,0.36841,-0.7322,0.36841
50510,0.36841,-0.7368,0.37301
