4.0402e+005,-0.1842,0.1842,-0.1888
4.1322e+005,-0.1842,0.1796,-0.1842
4.2271e+005,-0.1888,0.1842,-0.1842
9.0125e+006,-0.1842,0.1842,-0.1842
3.9317e+005,-0.17959,0.1842,-0.1842
3.9893e+005,-0.1842,0.18881,-0.1842
4.0817e+005,-0.1842,0.1842,-0.17959
