2.6171e+005,3.04e-006,0.36841,-0.37301
2.6017e+005,3.04e-006,0.3638,-0.3684
2.6058e+005,-0.004602,0.36841,-0.3684
5.7443e+006,3.04e-006,0.36841,-0.3684
2.602e+005,0.0046081,0.36841,-0.3684
2.5901e+005,3.04e-006,0.37301,-0.3684
2.5568e+005,3.04e-006,0.36841,-0.3638
