2.66E+05,3.04E-06,0.36841,-0.37301
2.75E+05,3.04E-06,0.3638,-0.3684
2.70E+05,-0.004602,0.36841,-0.3684
6.00E+06,3.04E-06,0.36841,-0.3684
2.70E+05,0.0046081,0.36841,-0.3684
2.66E+05,3.04E-06,0.37301,-0.3684
2.75E+05,3.04E-06,0.36841,-0.3638
